EVALID,EVAL_NAME,REPORT_YEAR,POPULATION_NAME,POPULATION_STRUCTURE_VERSION,POPULATION_ACRES,POPULATION_POINT_COUNT,POPULATION_PLOT_COUNT,ESTN_UNIT_NAME,ESTN_UNIT_ACRES,ESTN_UNIT_POINT_COUNT,ESTN_UNIT_PLOT_COUNT,STRATUM_NAME,STRATUM_LABEL,STRATUM_ACRES,STRATUM_POINT_COUNT,STRATUM_PLOT_COUNT,EXPNS,STRATUM_WEIGHT,STRATUM_SOURCE,STRATUM_SUBPLOT_ADJ_FACTOR,STRATUM_MICROPLOT_ADJ_FACTOR,EVAL_DESCRIPTION,STRATUM_DESCRIPTION,PE_CN,PSS_CN,PEU_CN,PSTREL_CN,PS_CN,CN,EVAL_GRP_ID,EVAL_GRP_NAME,EVAL_GRP_LABEL,PEG_CN
SanAntonioTX2018FS,"San Antonio, TX 2018 Fully Sampled Curr Estimates",2018,"San Antonio, TX Urban Area",1.0,694667.502081,3123519,264,"City of San Antonio, TX",298719.220032,1343168,149,D,Dev-Low,68525.357481,308119,35,1957.8673566,0.2293972161337971,NLCD 2011,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Antonio, TX and the Extra-territorial Jurisdiction (ETJ). This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer. ","Developed, Low Intensity",719076087290487,718869286290487,719145057290487,448447715489998,672233726126144,719915050290487,,,,
MilwaukeeWI2021Curr,"Milwaukee, WI 2021 Current Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,210,"City of Milwaukee, WI",61953.467031,278569,210,B,Dev-Open,5894.463096,26504,18,327.470172,0.09514339355778999,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space",1260477945290487,1260477105290487,1260477952290487,348875871489998,1260658507290487,1274562952290487,,,,
MilwaukeeWI2021Curr,"Milwaukee, WI 2021 Current Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,210,"City of Milwaukee, WI",61953.467031,278569,210,D,Dev-Med,21768.858918,97882,69,315.49070895652176,0.3513743453148053,NLCD 2016,1.0131057782387818,1.0133325001153493,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1260477945290487,1260477105290487,1260477952290487,348875871489998,1260658509290487,1274562836290487,,,,
MilwaukeeWI2021FS,"Milwaukee, WI 2021 Fully Sampled Curr Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,198,"City of Milwaukee, WI",61953.467031,278569,198,F,Forest/Veg,4290.743907,19293,11,390.0676279090909,0.06925752686049058,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Deciduous Forest; Woody Wetlands; Grassland/Herbaceous; Cultivated Crops; Evergreen Forest; Mixed Forest; Shrub/Scrub; Pasture/Hay; Emergent Herbaceous Wetlands,1260477946290487,1260477106290487,1260477953290487,348875871489998,1260658511290487,1274563090290487,,,,
MilwaukeeWI2021FS,"Milwaukee, WI 2021 Fully Sampled Curr Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,198,"City of Milwaukee, WI",61953.467031,278569,198,B,Dev-Open,5894.463096,26504,18,327.470172,0.09514339355778999,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space",1260477946290487,1260477106290487,1260477953290487,348875871489998,1260658507290487,1274563173290487,,,,
MilwaukeeWI2021FS,"Milwaukee, WI 2021 Fully Sampled Curr Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,198,"City of Milwaukee, WI",61953.467031,278569,198,C,Dev-Low,19502.16831,87690,66,295.48739863636365,0.3147873596846742,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Low Intensity",1260477946290487,1260477106290487,1260477953290487,348875871489998,1260658508290487,1274562978290487,,,,
MilwaukeeWI2021FS,"Milwaukee, WI 2021 Fully Sampled Curr Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,198,"City of Milwaukee, WI",61953.467031,278569,198,E,Dev-High,10130.496849,45551,34,297.9557896764706,0.1635178357965172,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1260477946290487,1260477106290487,1260477953290487,348875871489998,1260658510290487,1274563053290487,,,,
MilwaukeeWI2021FS,"Milwaukee, WI 2021 Fully Sampled Curr Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,198,"City of Milwaukee, WI",61953.467031,278569,198,D,Dev-Med,21768.858918,97882,66,329.8311957272727,0.3513743453148053,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1260477946290487,1260477106290487,1260477953290487,348875871489998,1260658509290487,1274563104290487,,,,
MilwaukeeWI2021FS,"Milwaukee, WI 2021 Fully Sampled Curr Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,198,"City of Milwaukee, WI",61953.467031,278569,198,A,Water,366.735951,1649,3,122.245317,0.0059195387857227475,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1260477946290487,1260477106290487,1260477953290487,348875871489998,1260658506290487,1274563047290487,,,,
MilwaukeeWI2021Invs,"Milwaukee, WI 2021 Invasive Species Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,183,"City of Milwaukee, WI",61953.467031,278569,183,A,Water,366.735951,1649,3,122.245317,0.0059195387857227475,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of invasive species population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1301439222290487,1301438702290487,1301439332290487,348875871489998,1260658506290487,1301441892290487,,,,
MilwaukeeWI2021Invs,"Milwaukee, WI 2021 Invasive Species Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,183,"City of Milwaukee, WI",61953.467031,278569,183,C,Dev-Low,19502.16831,87690,64,304.72137984375,0.3147873596846742,NLCD 2016,1.0532364157212644,1.0548146506838239,"Evaluation used to produce current estimates of invasive species population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Low Intensity",1301439222290487,1301438702290487,1301439332290487,348875871489998,1260658508290487,1301442026290487,,,,
MilwaukeeWI2021Invs,"Milwaukee, WI 2021 Invasive Species Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,183,"City of Milwaukee, WI",61953.467031,278569,183,F,Forest/Veg,4290.743907,19293,10,429.0743907,0.06925752686049058,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of invasive species population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Deciduous Forest; Woody Wetlands; Grassland/Herbaceous; Cultivated Crops; Evergreen Forest; Mixed Forest; Shrub/Scrub; Pasture/Hay; Emergent Herbaceous Wetlands,1301439222290487,1301438702290487,1301439332290487,348875871489998,1260658511290487,1301441916290487,,,,
MilwaukeeWI2021Invs,"Milwaukee, WI 2021 Invasive Species Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,183,"City of Milwaukee, WI",61953.467031,278569,183,E,Dev-High,10130.496849,45551,34,297.9557896764706,0.1635178357965172,NLCD 2016,1.012572537264805,1.0094986023084482,"Evaluation used to produce current estimates of invasive species population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1301439222290487,1301438702290487,1301439332290487,348875871489998,1260658510290487,1301441989290487,,,,
MilwaukeeWI2021Invs,"Milwaukee, WI 2021 Invasive Species Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,183,"City of Milwaukee, WI",61953.467031,278569,183,B,Dev-Open,5894.463096,26504,15,392.9642064,0.09514339355778999,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of invasive species population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space",1301439222290487,1301438702290487,1301439332290487,348875871489998,1260658507290487,1301441898290487,,,,
MilwaukeeWI2021Invs,"Milwaukee, WI 2021 Invasive Species Estimates",2021,"Milwaukee, WI Urban Area",1.0,61953.467031,278569,183,"City of Milwaukee, WI",61953.467031,278569,183,D,Dev-Med,21768.858918,97882,57,381.9098055789474,0.3513743453148053,NLCD 2016,1.0159087835499472,1.016184770340144,"Evaluation used to produce current estimates of invasive species population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1301439222290487,1301438702290487,1301439332290487,348875871489998,1260658509290487,1301441929290487,,,,
MilwaukeeWI2022All,"Milwaukee, WI 2022 All Area",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,211,"City of Milwaukee, WI",61952.2134705,278569,211,B,Dev-Open,5125.0812525,23045,13,394.2370194230769,0.08272636222982457,NLCD 2021,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space",1491058805290487,1491058603290487,1491058840290487,348875871489998,1493681794290487,1537121815290487,,,,
MilwaukeeWI2022All,"Milwaukee, WI 2022 All Area",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,211,"City of Milwaukee, WI",61952.2134705,278569,211,C,Dev-Low,14491.670409,65162,52,278.6859694038462,0.23391691107050677,NLCD 2021,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Low Intensity",1491058805290487,1491058603290487,1491058840290487,348875871489998,1493681795290487,1537121836290487,,,,
MilwaukeeWI2022All,"Milwaukee, WI 2022 All Area",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,211,"City of Milwaukee, WI",61952.2134705,278569,211,E,Dev-High,12540.381066,56388,45,278.6751348,0.20242022622761327,NLCD 2021,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1491058805290487,1491058603290487,1491058840290487,348875871489998,1493681797290487,1537121891290487,,,,
MilwaukeeWI2022All,"Milwaukee, WI 2022 All Area",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,211,"City of Milwaukee, WI",61952.2134705,278569,211,F,Forest/Veg,3615.0225975,16255,10,361.50225975,0.058351790759201494,NLCD 2021,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Woody Wetlands; Deciduous Forest; Grassland/Herbaceous; Cultivated Crops; Pasture/Hay; Emergent Herbaceous Wetlands; Shrub/Scrub; Mixed Forest; Evergreen Forest,1491058805290487,1491058603290487,1491058840290487,348875871489998,1493681798290487,1537121802290487,,,,
MilwaukeeWI2022All,"Milwaukee, WI 2022 All Area",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,211,"City of Milwaukee, WI",61952.2134705,278569,211,D,Dev-Med,25897.394736,116448,89,290.9819633258427,0.41802210583374316,NLCD 2021,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1491058805290487,1491058603290487,1491058840290487,348875871489998,1493681796290487,1537121939290487,,,,
MilwaukeeWI2022All,"Milwaukee, WI 2022 All Area",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,211,"City of Milwaukee, WI",61952.2134705,278569,211,A,Water,282.6634095,1271,2,141.33170475,0.004562603879110741,NLCD 2021,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1491058805290487,1491058603290487,1491058840290487,348875871489998,1493681791290487,1537121831290487,,,,
MilwaukeeWI2022Curr,"Milwaukee, WI 2022 Current Estimates",2022,"Milwaukee, WI Urban Area",1.0,61952.2134705,278569,210,"City of Milwaukee, WI",61952.2134705,278569,210,B,Dev-Open,5125.0812525,23045,13,394.2370194230769,0.08272636222982457,NLCD 2021,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Milwaukee, WI. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space",1491058806290487,1491058604290487,1491058841290487,348875871489998,1493681794290487,1537122180290487,,,,
